Periodo,Estado,Clave SIINAH,Tipo de sitio,Centro de trabajo,Tipo de visitantes,Nacionalidad,NÃºmero de visitas
01/04/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,"Tercera edad, pensionados y jubilados",Nacional,334
01/04/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Trabajadores INAH,Nacional,28
01/04/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Discapacitados,Nacional,2
01/04/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Entrada sin costo,Extranjeros,4
01/04/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Entrada sin costo,Nacional,3410
01/04/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Estudiantes nivel bÃ¡sico,Nacional,128
01/04/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Estudiantes nivel superior,Nacional,186
01/04/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Profesores,Nacional,49
01/04/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista","Tercera edad, pensionados y jubilados",Nacional,270
01/05/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Boleto pagado,Extranjeros,21019
01/05/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Boleto pagado,Nacional,19736
01/05/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Discapacitados,Nacional,92
01/05/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Entrada dominical,Nacional,66798
01/05/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Estudiantes nivel bÃ¡sico,Nacional,19581
01/05/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Estudiantes nivel superior,Nacional,7590
01/05/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,"Tercera edad, pensionados y jubilados",Nacional,1429
01/05/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Boleto pagado,Extranjeros,19362
01/05/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Boleto pagado,Nacional,31126
01/05/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Discapacitados,Nacional,553
01/05/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Entrada dominical,Nacional,62298
01/05/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Estudiantes nivel bÃ¡sico,Nacional,6354
01/05/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Estudiantes nivel superior,Nacional,23526
01/05/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Profesores,Nacional,2873
01/05/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,"Tercera edad, pensionados y jubilados",Nacional,7844
01/05/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Trabajadores INAH,Nacional,52
01/05/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Discapacitados,Nacional,163
01/05/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Entrada dominical,Nacional,1116
01/05/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Entrada sin costo,Extranjeros,3530
01/05/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Entrada sin costo,Nacional,3828
01/05/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Estudiantes nivel bÃ¡sico,Nacional,1856
01/05/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Estudiantes nivel superior,Nacional,3184
01/05/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Profesores,Nacional,16
01/05/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,"Tercera edad, pensionados y jubilados",Nacional,1118
01/05/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Boleto pagado,Nacional,547
01/05/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Discapacitados,Nacional,10
01/05/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Entrada dominical,Nacional,1309
01/05/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Entrada sin costo,Extranjeros,87
01/05/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Entrada sin costo,Nacional,10
01/05/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Estudiantes nivel bÃ¡sico,Nacional,1202
01/05/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Estudiantes nivel superior,Nacional,1979
01/05/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Profesores,Nacional,107
01/05/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,"Tercera edad, pensionados y jubilados",Nacional,632
01/05/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Trabajadores INAH,Nacional,9
01/05/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Boleto pagado,Nacional,712
01/05/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Discapacitados,Nacional,10
01/05/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Entrada dominical,Nacional,7790
01/05/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Estudiantes nivel bÃ¡sico,Nacional,614
01/05/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Estudiantes nivel superior,Nacional,1335
01/05/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Profesores,Nacional,172
01/05/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,"Tercera edad, pensionados y jubilados",Nacional,486
01/05/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Boleto pagado,Extranjeros,123
01/05/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Boleto pagado,Nacional,298
01/05/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Discapacitados,Nacional,5
01/05/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Entrada dominical,Nacional,1692
01/05/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Estudiantes nivel bÃ¡sico,Nacional,219
01/05/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Estudiantes nivel superior,Nacional,901
01/05/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Exposiciones temporales con costo adicional,Nacional,20
01/05/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Profesores,Nacional,33
01/05/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,"Tercera edad, pensionados y jubilados",Nacional,586
01/05/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Trabajadores INAH,Nacional,35
01/05/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Boleto pagado,Extranjeros,6190
01/05/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Boleto pagado,Nacional,7233
01/05/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Discapacitados,Nacional,39
01/05/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Entrada dominical,Nacional,12151
01/05/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Entrada sin costo,Extranjeros,62
01/05/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Estudiantes nivel bÃ¡sico,Nacional,604
01/05/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Estudiantes nivel superior,Nacional,6236
01/05/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Profesores,Nacional,583
01/05/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,"Tercera edad, pensionados y jubilados",Nacional,1403
01/05/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Trabajadores INAH,Nacional,10
01/05/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Boleto pagado,Nacional,264
01/05/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Discapacitados,Nacional,7
01/05/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Entrada dominical,Nacional,824
01/05/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Entrada sin costo,Nacional,4601
01/05/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Estudiantes nivel bÃ¡sico,Nacional,144
01/05/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Estudiantes nivel superior,Nacional,364
01/05/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Profesores,Nacional,111
01/05/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,"Tercera edad, pensionados y jubilados",Nacional,137
01/05/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Trabajadores INAH,Nacional,3
01/05/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Entrada sin costo,Nacional,2484
01/05/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Estudiantes nivel bÃ¡sico,Nacional,121
01/05/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Estudiantes nivel superior,Nacional,371
01/05/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Profesores,Nacional,61
01/05/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista","Tercera edad, pensionados y jubilados",Nacional,425
01/06/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Boleto pagado,Extranjeros,18092
01/06/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Boleto pagado,Nacional,20726
01/06/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Discapacitados,Nacional,65
01/06/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Entrada dominical,Nacional,58987
01/06/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Estudiantes nivel bÃ¡sico,Nacional,18501
01/06/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Estudiantes nivel superior,Nacional,7631
01/06/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Profesores,Nacional,438
01/06/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,"Tercera edad, pensionados y jubilados",Nacional,933
01/06/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Boleto pagado,Extranjeros,20790
01/06/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Boleto pagado,Nacional,30333
01/06/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Discapacitados,Nacional,494
01/06/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Entrada dominical,Nacional,70410
01/06/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Estudiantes nivel bÃ¡sico,Nacional,7224
01/06/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Estudiantes nivel superior,Nacional,24123
01/06/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Profesores,Nacional,2390
01/06/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,"Tercera edad, pensionados y jubilados",Nacional,7978
01/06/2023,Ciudad de México,2100200,Museo,Museo Nacional de Historia,Trabajadores INAH,Nacional,41
01/06/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Discapacitados,Nacional,162
01/06/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Entrada dominical,Nacional,1016
01/06/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Entrada sin costo,Extranjeros,3347
01/06/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Entrada sin costo,Nacional,2878
01/06/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Estudiantes nivel bÃ¡sico,Nacional,1697
01/06/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Estudiantes nivel superior,Nacional,2760
01/06/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,Profesores,Nacional,25
01/06/2023,Ciudad de México,2100300,Museo,Museo Nacional de las Culturas del Mundo,"Tercera edad, pensionados y jubilados",Nacional,989
01/06/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Boleto pagado,Extranjeros,70
01/06/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Boleto pagado,Nacional,502
01/06/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Discapacitados,Nacional,18
01/06/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Entrada dominical,Nacional,1084
01/06/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Entrada sin costo,Extranjeros,10
01/06/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Estudiantes nivel bÃ¡sico,Nacional,703
01/06/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Estudiantes nivel superior,Nacional,1612
01/06/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Profesores,Nacional,93
01/06/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,"Tercera edad, pensionados y jubilados",Nacional,458
01/06/2023,Ciudad de México,2100400,Museo,Museo Nacional de las Intervenciones,Trabajadores INAH,Nacional,6
01/06/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Boleto pagado,Nacional,519
01/06/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Discapacitados,Nacional,7
01/06/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Entrada dominical,Nacional,5025
01/06/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Estudiantes nivel bÃ¡sico,Nacional,228
01/06/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Estudiantes nivel superior,Nacional,872
01/06/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,Profesores,Nacional,111
01/06/2023,Ciudad de México,2200100,Museo,GalerÃ­a de Historia,"Tercera edad, pensionados y jubilados",Nacional,239
01/06/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Boleto pagado,Extranjeros,133
01/06/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Boleto pagado,Nacional,286
01/06/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Discapacitados,Nacional,8
01/06/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Entrada dominical,Nacional,1598
01/06/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Estudiantes nivel bÃ¡sico,Nacional,213
01/06/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Estudiantes nivel superior,Nacional,874
01/06/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Profesores,Nacional,156
01/06/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,"Tercera edad, pensionados y jubilados",Nacional,750
01/06/2023,Ciudad de México,2200200,Museo,Museo de El Carmen,Trabajadores INAH,Nacional,35
01/06/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Boleto pagado,Extranjeros,5533
01/06/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Boleto pagado,Nacional,7099
01/06/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Discapacitados,Nacional,47
01/06/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Entrada dominical,Nacional,9459
01/06/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Estudiantes nivel bÃ¡sico,Nacional,1129
01/06/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Estudiantes nivel superior,Nacional,6097
01/06/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Profesores,Nacional,484
01/06/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,"Tercera edad, pensionados y jubilados",Nacional,1416
01/06/2023,Ciudad de México,2500500,Museo,Museo del Templo Mayor,Trabajadores INAH,Nacional,7
01/06/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Boleto pagado,Extranjeros,2
01/06/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Boleto pagado,Nacional,216
01/06/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Discapacitados,Nacional,3
01/06/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Entrada dominical,Nacional,856
01/06/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Entrada sin costo,Nacional,4641
01/06/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Estudiantes nivel bÃ¡sico,Nacional,72
01/06/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Estudiantes nivel superior,Nacional,217
01/06/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Profesores,Nacional,48
01/06/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,"Tercera edad, pensionados y jubilados",Nacional,97
01/06/2023,Ciudad de México,2600100,Museo,Museo Casa Carranza,Trabajadores INAH,Nacional,14
01/06/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Discapacitados,Nacional,2
01/06/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Entrada sin costo,Nacional,5811
01/06/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Estudiantes nivel bÃ¡sico,Nacional,125
01/06/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Estudiantes nivel superior,Nacional,267
01/06/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista",Profesores,Nacional,77
01/06/2023,Ciudad de México,2700100,Museo,"Centro Comunitario CulhuacÃ¡n, Ex Convento de San Juan Evangelista","Tercera edad, pensionados y jubilados",Nacional,433
01/07/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Boleto pagado,Extranjeros,22818
01/07/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Boleto pagado,Nacional,24730
01/07/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Discapacitados,Nacional,150
01/07/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Entrada dominical,Nacional,69827
01/07/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Estudiantes nivel bÃ¡sico,Nacional,19966
01/07/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Estudiantes nivel superior,Nacional,9396
01/07/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,Profesores,Nacional,490
01/07/2023,Ciudad de México,2100100,Museo,Museo Nacional de AntropologÃ­a,"Tercera edad, pensionados y jubilados",Nacional,1218
